"分類","道路名稱","way_id","block_node","方向","approach_node","緯度","經度","Google Maps","OpenStreetMap","LanePilot範圍","LanePilot車道數","LanePilot轉向","人工車道數","人工轉向","車道來源作者","車道來源seq","車道來源target","轉向來源作者","轉向來源seq","轉向來源target","說明"
"LanePilot base 無對應資料","加仁路","23875921","2401086123","反向","2401086123","22.72814313199547","120.30314139920694","https://www.google.com/maps/@22.72814313199547,120.30314139920694,20z","https://www.openstreetmap.org/way/23875921","","","","1","left;through","anna","3689","way/23875921@b/2401086123","anna","3689","way/23875921@b/2401086123","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加仁路","23875921","2401086123","正向","2379780736","22.7280771","120.3042011","https://www.google.com/maps/@22.7280771,120.3042011,20z","https://www.openstreetmap.org/way/23875921","","","","1","through;right","anna","3689","way/23875921@b/2401086123","anna","3689","way/23875921@b/2401086123","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加仁路","23875921","2403573030","反向","2403573030","22.7281225","120.3017544","https://www.google.com/maps/@22.7281225,120.3017544,20z","https://www.openstreetmap.org/way/23875921","","","","1","left;through","anna","3688","way/23875921@b/2403573030","anna","3688","way/23875921@b/2403573030","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加仁路","23875921","2403573030","正向","2401086123","22.72814313199547","120.30314139920694","https://www.google.com/maps/@22.72814313199547,120.30314139920694,20z","https://www.openstreetmap.org/way/23875921","","","","1","left;through","anna","3688","way/23875921@b/2403573030","anna","3688","way/23875921@b/2403573030","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路","24465736","1398635372","反向","1398635372","22.7130468","120.291165","https://www.google.com/maps/@22.7130468,120.291165,20z","https://www.openstreetmap.org/way/24465736","","","","1","left;through","anna","1572","way/24465736@b/1398635372","anna","1572","way/24465736@b/1398635372","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路","24465736","1398635372","正向","3004962040","22.713197709143273","120.29139150236568","https://www.google.com/maps/@22.713197709143273,120.29139150236568,20z","https://www.openstreetmap.org/way/24465736","","","","1","left;through","anna","1572","way/24465736@b/1398635372","anna","1572","way/24465736@b/1398635372","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路","25724902","257742641","正向","2387399896","22.724863771839942","120.32130733114509","https://www.google.com/maps/@22.724863771839942,120.32130733114509,20z","https://www.openstreetmap.org/way/25724902","","","","3","left;through|through|through","anna","1844","way/25724902@b/257742641","anna","1844","way/25724902@b/257742641","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路","25724902","257742643","正向","257742641","22.7251557","120.3216086","https://www.google.com/maps/@22.7251557,120.3216086,20z","https://www.openstreetmap.org/way/25724902","","","","3","through|through;right|through","anna","1846","way/25724902@b/257742643","anna","1846","way/25724902@b/257742643","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路","122981762","3004962040","正向","265968338","22.7130391","120.2911066","https://www.google.com/maps/@22.7130391,120.2911066,20z","https://www.openstreetmap.org/way/122981762","","","","2","through|through","anna","1573","way/122981762@b/3004962040","anna","1573","way/122981762@b/3004962040","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路332巷","24204690","289126261","反向","289126261","22.7209832","120.3111996","https://www.google.com/maps/@22.7209832,120.3111996,20z","https://www.openstreetmap.org/way/24204690","","","","0","","anna","1707","way/24204690@b/289126261","anna","1707","way/24204690@b/289126261","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路332巷","24204690","289126261","正向","2378753008","22.7208096","120.3112639","https://www.google.com/maps/@22.7208096,120.3112639,20z","https://www.openstreetmap.org/way/24204690","","","","1","left;through","anna","1707","way/24204690@b/289126261","anna","1707","way/24204690@b/289126261","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路352巷","229167572","1401138383","反向","1401138383","22.7211039","120.3111488","https://www.google.com/maps/@22.7211039,120.3111488,20z","https://www.openstreetmap.org/way/229167572","","","","0","","anna","1698","way/229167572@b/1401138383","anna","1698","way/229167572@b/1401138383","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路352巷","229167572","1401138383","正向","289126281","22.720086252076417","120.3108806268178","https://www.google.com/maps/@22.720086252076417,120.3108806268178,20z","https://www.openstreetmap.org/way/229167572","","","","1","left;through","anna","1698","way/229167572@b/1401138383","anna","1698","way/229167572@b/1401138383","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路642巷","126247840","1400036098","反向","1400036098","22.71509552149069","120.29744851157412","https://www.google.com/maps/@22.71509552149069,120.29744851157412,20z","https://www.openstreetmap.org/way/126247840","","","","0","","anna","1632","way/126247840@b/1400036098","anna","1632","way/126247840@b/1400036098","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路642巷","126247840","1400036098","正向","1400036310","22.7157384","120.2971888","https://www.google.com/maps/@22.7157384,120.2971888,20z","https://www.openstreetmap.org/way/126247840","","","","1","left;through","anna","1632","way/126247840@b/1400036098","anna","1632","way/126247840@b/1400036098","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路729巷","229359683","2206232269","反向","2206232269","22.7131948","120.2968836","https://www.google.com/maps/@22.7131948,120.2968836,20z","https://www.openstreetmap.org/way/229359683","","","","0","","anna","1623","way/229359683@b/2206232269","anna","1623","way/229359683@b/2206232269","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路729巷","229359683","2206232269","正向","2206349235","22.714416429615568","120.29556076730815","https://www.google.com/maps/@22.714416429615568,120.29556076730815,20z","https://www.openstreetmap.org/way/229359683","","","","1","through","anna","1623","way/229359683@b/2206232269","anna","1623","way/229359683@b/2206232269","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路729巷15弄","210554020","2379702261","反向","2379702261","22.7139197","120.296385","https://www.google.com/maps/@22.7139197,120.296385,20z","https://www.openstreetmap.org/way/210554020","","","","0","","anna","1622","way/210554020@b/2379702261","anna","1622","way/210554020@b/2379702261","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路729巷15弄","210554020","2379702261","正向","2206349237","22.714506423462357","120.29582260959647","https://www.google.com/maps/@22.714506423462357,120.29582260959647,20z","https://www.openstreetmap.org/way/210554020","","","","1","through","anna","1622","way/210554020@b/2379702261","anna","1622","way/210554020@b/2379702261","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路729巷90弄","229359682","2206232271","反向","2206232271","22.7134619","120.2970716","https://www.google.com/maps/@22.7134619,120.2970716,20z","https://www.openstreetmap.org/way/229359682","","","","0","","anna","1629","way/229359682@b/2206232271","anna","1629","way/229359682@b/2206232271","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","加昌路729巷90弄","229359682","2206232271","正向","1400036405","22.71472227118824","120.29643738376144","https://www.google.com/maps/@22.71472227118824,120.29643738376144,20z","https://www.openstreetmap.org/way/229359682","","","","1","through","anna","1629","way/229359682@b/2206232271","anna","1629","way/229359682@b/2206232271","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","26978275","295692598","正向","295692660","22.6982613","120.3023682","https://www.google.com/maps/@22.6982613,120.3023682,20z","https://www.openstreetmap.org/way/26978275","","","","1","through","anna","3949","way/26978275@b/295692598","anna","3949","way/26978275@b/295692598","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","103678948","1196964843","正向","1196964722","22.7246024","120.3237032","https://www.google.com/maps/@22.7246024,120.3237032,20z","https://www.openstreetmap.org/way/103678948","","","","1","through","anna","4816","way/103678948@b/1196964843","anna","4816","way/103678948@b/1196964843","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","103678967","1196964679","正向","1196964902","22.7238032","120.3238048","https://www.google.com/maps/@22.7238032,120.3238048,20z","https://www.openstreetmap.org/way/103678967","","","","1","left;through","anna","4811","way/103678967@b/1196964679","anna","4811","way/103678967@b/1196964679","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","103678987","1196964947","正向","265748806","22.7201878","120.3246422","https://www.google.com/maps/@22.7201878,120.3246422,20z","https://www.openstreetmap.org/way/103678987","","","","1","through","anna","3973","way/103678987@b/1196964947","anna","3973","way/103678987@b/1196964947","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","103679000","1196964834","正向","1196964726","22.722615","120.3272499","https://www.google.com/maps/@22.722615,120.3272499,20z","https://www.openstreetmap.org/way/103679000","","","","2","left;through|through","anna","3562","way/103679000@b/1196964834","anna","3562","way/103679000@b/1196964834","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","103679003","1196964712","正向","1196964902","22.7238032","120.3238048","https://www.google.com/maps/@22.7238032,120.3238048,20z","https://www.openstreetmap.org/way/103679003","","","","1","left;through","anna","4812","way/103679003@b/1196964712","anna","4812","way/103679003@b/1196964712","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","122981756","3004962040","正向","1398635245","22.7149806","120.2907459","https://www.google.com/maps/@22.7149806,120.2907459,20z","https://www.openstreetmap.org/way/122981756","","","","2","left;through|through;right","anna","2657","way/122981756@b/3004962040","anna","2657","way/122981756@b/3004962040","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","125062058","-3019","反向","-3019","22.6967753","120.3017211","https://www.google.com/maps/@22.6967753,120.3017211,20z","https://www.openstreetmap.org/way/125062058","","","","0","left;through","anna","3948","way/125062058@b/-3019","anna","3948","way/125062058@b/-3019","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","125062058","-3019","正向","-665","22.698672432961875","120.30288149690531","https://www.google.com/maps/@22.698672432961875,120.30288149690531,20z","https://www.openstreetmap.org/way/125062058","","","","1","left;through","anna","3948","way/125062058@b/-3019","anna","3948","way/125062058@b/-3019","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","126247787","1400036786","正向","1196964527","22.7340511","120.3213154","https://www.google.com/maps/@22.7340511,120.3213154,20z","https://www.openstreetmap.org/way/126247787","","","","2","left;through|through","anna","2909","way/126247787@b/1400036786","anna","2909","way/126247787@b/1400036786","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","126247862","1400036046","反向","1400036046","22.71485803908675","120.2968139031436","https://www.google.com/maps/@22.71485803908675,120.2968139031436,20z","https://www.openstreetmap.org/way/126247862","","","","0","","anna","1631","way/126247862@b/1400036046","anna","1631","way/126247862@b/1400036046","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","126247862","1400036046","正向","1400036129","22.7155363","120.2966269","https://www.google.com/maps/@22.7155363,120.2966269,20z","https://www.openstreetmap.org/way/126247862","","","","1","through;right","anna","1631","way/126247862@b/1400036046","anna","1631","way/126247862@b/1400036046","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","126247865","1400036138","反向","1400036138","22.7161968","120.2985853","https://www.google.com/maps/@22.7161968,120.2985853,20z","https://www.openstreetmap.org/way/126247865","","","","0","","anna","1639","way/126247865@b/1400036138","anna","1639","way/126247865@b/1400036138","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","126247865","1400036138","正向","1400036749","22.715591418902765","120.29880633541369","https://www.google.com/maps/@22.715591418902765,120.29880633541369,20z","https://www.openstreetmap.org/way/126247865","","","","1","through","anna","1639","way/126247865@b/1400036138","anna","1639","way/126247865@b/1400036138","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","126247909","1400036109","正向","1400036438","22.7340563","120.3217845","https://www.google.com/maps/@22.7340563,120.3217845,20z","https://www.openstreetmap.org/way/126247909","","","","2","through|through","anna","2908","way/126247909@b/1400036109","anna","2908","way/126247909@b/1400036109","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","197024777","2073120987","反向","2073120987","22.7327984","120.2861375","https://www.google.com/maps/@22.7327984,120.2861375,20z","https://www.openstreetmap.org/way/197024777","","","","1","left;through","rex","197","way/197024777@b/2073120987","rex","197","way/197024777@b/2073120987","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","197024777","2073120987","正向","2073120853","22.7327634","120.2854788","https://www.google.com/maps/@22.7327634,120.2854788,20z","https://www.openstreetmap.org/way/197024777","","","","1","through","rex","197","way/197024777@b/2073120987","rex","197","way/197024777@b/2073120987","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","197024837","2073121183","反向","2073121183","22.7326184","120.2854931","https://www.google.com/maps/@22.7326184,120.2854931,20z","https://www.openstreetmap.org/way/197024837","","","","1","through","rex","198","way/197024837@b/2073121183","rex","198","way/197024837@b/2073121183","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","197024837","2073121183","正向","2073120931","22.73265","120.286146","https://www.google.com/maps/@22.73265,120.286146,20z","https://www.openstreetmap.org/way/197024837","","","","1","left","rex","198","way/197024837@b/2073121183","rex","198","way/197024837@b/2073121183","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","197024840","2073120987","反向","2073120987","22.7327984","120.2861375","https://www.google.com/maps/@22.7327984,120.2861375,20z","https://www.openstreetmap.org/way/197024840","","","","1","left;through","rex","199","way/197024840@b/2073120987","rex","199","way/197024840@b/2073120987","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","197024840","2073120987","正向","2073120931","22.73265","120.286146","https://www.google.com/maps/@22.73265,120.286146,20z","https://www.openstreetmap.org/way/197024840","","","","1","right","rex","199","way/197024840@b/2073120987","rex","199","way/197024840@b/2073120987","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","217140225","2264426851","正向","2264426844","22.7353594","120.3340264","https://www.google.com/maps/@22.7353594,120.3340264,20z","https://www.openstreetmap.org/way/217140225","","","","1","through","anna","4026","way/217140225@b/2264426851","anna","4026","way/217140225@b/2264426851","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","230071783","2385998116","反向","2385998116","22.7361289","120.3249219","https://www.google.com/maps/@22.7361289,120.3249219,20z","https://www.openstreetmap.org/way/230071783","","","","1","through","anna","4553","way/230071783@b/2385998116","anna","4553","way/230071783@b/2385998116","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","230071783","2385998116","正向","1196964860","22.736314635562948","120.32551949055673","https://www.google.com/maps/@22.736314635562948,120.32551949055673,20z","https://www.openstreetmap.org/way/230071783","","","","0","","anna","4553","way/230071783@b/2385998116","anna","4553","way/230071783@b/2385998116","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","256795148","280507406","正向","265748785","22.7217386","120.3230889","https://www.google.com/maps/@22.7217386,120.3230889,20z","https://www.openstreetmap.org/way/256795148","","","","2","through|through","anna","3960","way/256795148@b/280507406","anna","3960","way/256795148@b/280507406","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","256795157","2982310568","正向","5792509225","22.7193881","120.3251278","https://www.google.com/maps/@22.7193881,120.3251278,20z","https://www.openstreetmap.org/way/256795157","","","","1","through","anna","3316","way/256795157@b/2982310568","anna","3316","way/256795157@b/2982310568","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","256795157","5792509225","正向","5346067179","22.7196048","120.3251283","https://www.google.com/maps/@22.7196048,120.3251283,20z","https://www.openstreetmap.org/way/256795157","","","","1","through","anna","3314","way/256795157@b/5792509225","anna","3314","way/256795157@b/5792509225","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","256795159","2624297538","反向","2624297538","22.723241533785476","120.31837015610085","https://www.google.com/maps/@22.723241533785476,120.31837015610085,20z","https://www.openstreetmap.org/way/256795159","","","","0","","anna","1763","way/256795159@b/2624297538","anna","1763","way/256795159@b/2624297538","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","256795159","2624297538","正向","2624297540","22.724179","120.3177146","https://www.google.com/maps/@22.724179,120.3177146,20z","https://www.openstreetmap.org/way/256795159","","","","1","left;through","anna","1763","way/256795159@b/2624297538","anna","1763","way/256795159@b/2624297538","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","256795165","4916071634","正向","2624297555","22.7236732","120.3192253","https://www.google.com/maps/@22.7236732,120.3192253,20z","https://www.openstreetmap.org/way/256795165","","","","2","left|through","anna","1805","way/256795165@b/4916071634","anna","1805","way/256795165@b/4916071634","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","292145504","2956870898","正向","2956870896","22.718490348170008","120.28465426522413","https://www.google.com/maps/@22.718490348170008,120.28465426522413,20z","https://www.openstreetmap.org/way/292145504","","","","1","left","anna","2766","way/292145504@b/2956870898","anna","2766","way/292145504@b/2956870898","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","292145505","2956870897","正向","2956870898","22.7189016","120.2849306","https://www.google.com/maps/@22.7189016,120.2849306,20z","https://www.openstreetmap.org/way/292145505","","","","1","left","anna","2765","way/292145505@b/2956870897","anna","2765","way/292145505@b/2956870897","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","294796922","2908694039","反向","2908694039","22.7261414","120.3194084","https://www.google.com/maps/@22.7261414,120.3194084,20z","https://www.openstreetmap.org/way/294796922","","","","0","through","anna","1822","way/294796922@b/2908694039","anna","1822","way/294796922@b/2908694039","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","294796922","2908694039","正向","2984202941","22.724510582368833","120.32068212872048","https://www.google.com/maps/@22.724510582368833,120.32068212872048,20z","https://www.openstreetmap.org/way/294796922","","","","1","through","anna","1822","way/294796922@b/2908694039","anna","1822","way/294796922@b/2908694039","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","296800657","280507466","正向","3006200131","22.7194309","120.3249452","https://www.google.com/maps/@22.7194309,120.3249452,20z","https://www.openstreetmap.org/way/296800657","","","","1","through","anna","3308","way/296800657@b/280507466","anna","3308","way/296800657@b/280507466","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","296800657","3006200131","正向","3006200129","22.7191613","120.3250419","https://www.google.com/maps/@22.7191613,120.3250419,20z","https://www.openstreetmap.org/way/296800657","","","","1","through","anna","3309","way/296800657@b/3006200131","anna","3309","way/296800657@b/3006200131","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","296800658","3006200128","正向","3006200131","22.7194309","120.3249452","https://www.google.com/maps/@22.7194309,120.3249452,20z","https://www.openstreetmap.org/way/296800658","","","","1","through","anna","3305","way/296800658@b/3006200128","anna","3305","way/296800658@b/3006200128","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","296800658","3006200131","正向","3006200130","22.7191496","120.3249354","https://www.google.com/maps/@22.7191496,120.3249354,20z","https://www.openstreetmap.org/way/296800658","","","","1","through","anna","3306","way/296800658@b/3006200131","anna","3306","way/296800658@b/3006200131","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","383563018","265748792","正向","265748806","22.7201878","120.3246422","https://www.google.com/maps/@22.7201878,120.3246422,20z","https://www.openstreetmap.org/way/383563018","","","","2","through|through","anna","3965","way/383563018@b/265748792","anna","3965","way/383563018@b/265748792","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","383563018","265748806","正向","280507466","22.7196969","120.3248443","https://www.google.com/maps/@22.7196969,120.3248443,20z","https://www.openstreetmap.org/way/383563018","","","","3","through|through|through","anna","3971","way/383563018@b/265748806","anna","3971","way/383563018@b/265748806","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","383563022","313349834","正向","1196964834","22.722683646686484","120.32769751645611","https://www.google.com/maps/@22.722683646686484,120.32769751645611,20z","https://www.openstreetmap.org/way/383563022","","","","2","through|through","anna","4852","way/383563022@b/313349834","anna","4852","way/383563022@b/313349834","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","611848238","5792509225","正向","5792509224","22.7196012","120.3250479","https://www.google.com/maps/@22.7196012,120.3250479,20z","https://www.openstreetmap.org/way/611848238","","","","1","through","anna","3312","way/611848238@b/5792509225","anna","3312","way/611848238@b/5792509225","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","611848238","5792509226","正向","5792509225","22.7193881","120.3251278","https://www.google.com/maps/@22.7193881,120.3251278,20z","https://www.openstreetmap.org/way/611848238","","","","1","through","anna","3311","way/611848238@b/5792509226","anna","3311","way/611848238@b/5792509226","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","776284043","7243024857","反向","7243024857","22.72864730219085","120.29193122384872","https://www.google.com/maps/@22.72864730219085,120.29193122384872,20z","https://www.openstreetmap.org/way/776284043","","","","1","left;through","rex","338","way/776284043@b/7243024857","rex","338","way/776284043@b/7243024857","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","776284043","7243024857","正向","7243024859","22.7286216","120.292199","https://www.google.com/maps/@22.7286216,120.292199,20z","https://www.openstreetmap.org/way/776284043","","","","1","left;through","rex","338","way/776284043@b/7243024857","rex","338","way/776284043@b/7243024857","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","884582693","1196964902","正向","280507406","22.7223644","120.3230117","https://www.google.com/maps/@22.7223644,120.3230117,20z","https://www.openstreetmap.org/way/884582693","","","","1","through","anna","3962","way/884582693@b/1196964902","anna","3962","way/884582693@b/1196964902","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","884582694","1196964902","正向","1196964843","22.7239649","120.3237445","https://www.google.com/maps/@22.7239649,120.3237445,20z","https://www.openstreetmap.org/way/884582694","","","","1","through","anna","4814","way/884582694@b/1196964902","anna","4814","way/884582694@b/1196964902","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","884583094","265748785","正向","265748792","22.721083","120.323062","https://www.google.com/maps/@22.721083,120.323062,20z","https://www.openstreetmap.org/way/884583094","","","","2","through|through","anna","3967","way/884583094@b/265748785","anna","3967","way/884583094@b/265748785","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","1210348495","11212915656","反向","11212915656","22.72233629279799","120.28383054690693","https://www.google.com/maps/@22.72233629279799,120.28383054690693,20z","https://www.openstreetmap.org/way/1210348495","","","","1","left;through","rex","1138","way/1210348495@b/11212915656","rex","1138","way/1210348495@b/11212915656","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","1210348495","11212915656","正向","11212915653","22.7224854","120.2834324","https://www.google.com/maps/@22.7224854,120.2834324,20z","https://www.openstreetmap.org/way/1210348495","","","","1","through","rex","1138","way/1210348495@b/11212915656","rex","1138","way/1210348495@b/11212915656","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","1366777618","12658227993","反向","12658227993","22.7318833","120.2916108","https://www.google.com/maps/@22.7318833,120.2916108,20z","https://www.openstreetmap.org/way/1366777618","","","","1","through","rex","316","way/1366777618@b/12658227993","rex","316","way/1366777618@b/12658227993","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","未命名道路","1366777618","12658227993","正向","12658227994","22.73179771761087","120.29235600984691","https://www.google.com/maps/@22.73179771761087,120.29235600984691,20z","https://www.openstreetmap.org/way/1366777618","","","","1","left;through","rex","316","way/1366777618@b/12658227993","rex","316","way/1366777618@b/12658227993","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","和光街109巷","231787638","2206361940","反向","2206361940","22.7087037","120.2931778","https://www.google.com/maps/@22.7087037,120.2931778,20z","https://www.openstreetmap.org/way/231787638","","","","1","left;through","anna","2077","way/231787638@b/2206361940","anna","2077","way/231787638@b/2206361940","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","和光街109巷","231787638","2206361940","正向","1389897877","22.70879899975972","120.29299770529175","https://www.google.com/maps/@22.70879899975972,120.29299770529175,20z","https://www.openstreetmap.org/way/231787638","","","","1","through","anna","2077","way/231787638@b/2206361940","anna","2077","way/231787638@b/2206361940","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","南昌街32巷17弄","126081012","1398634183","反向","1398634183","22.7197467","120.2896156","https://www.google.com/maps/@22.7197467,120.2896156,20z","https://www.openstreetmap.org/way/126081012","","","","0","","anna","4078","way/126081012@b/1398634183","anna","4078","way/126081012@b/1398634183","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","南昌街32巷17弄","126081012","1398634183","正向","1398635503","22.7195772","120.2893205","https://www.google.com/maps/@22.7195772,120.2893205,20z","https://www.openstreetmap.org/way/126081012","","","","1","left","anna","4078","way/126081012@b/1398634183","anna","4078","way/126081012@b/1398634183","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
"LanePilot base 無對應資料","後昌新路53巷28弄","126080974","1398634248","反向","1398634248","22.7191556","120.2908887","https://www.google.com/maps/@22.7191556,120.2908887,20z","https://www.openstreetmap.org/way/126080974","","","","0","","anna","4077","way/126080974@b/1398634248","anna","4077","way/126080974@b/1398634248","LanePilot 沒有可套用到此路段方向的 approach 或 segment 紀錄。"
